,Unnamed: 0,SMILES,Measured Log Solubility,SMILES_with_H
370,370,COc1ccc(Cl)cc1,0.0420355243092553,[H]c1c([H])c(OC([H])([H])[H])c([H])c([H])c1Cl
371,371,COP(=S)(OC)Oc1ccc(N(=O)=O)c(C)c1,-0.5676249500017012,[H]c1c([H])c([N+](=O)[O-])c(C([H])([H])[H])c([H])c1OP(=S)(OC([H])([H])[H])OC([H])([H])[H]
372,372,NC(=O)c1ccccc1O,0.5065387428318887,[H]Oc1c([H])c([H])c([H])c([H])c1C(=O)N([H])[H]
373,373,Cc1ccccc1N(=O)=O,0.2597714079917397,[H]c1c([H])c([H])c(C([H])([H])[H])c([N+](=O)[O-])c1[H]
374,374,CCc1ccccc1C,-0.166023208987341,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c(C([H])([H])[H])c1[H]
375,375,CCCCOC(=O)c1ccccc1C(=O)OCCCC ,-0.741813656947689,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H]
376,376,COc1c(O)c(Cl)c(Cl)c(Cl)c1Cl ,-0.5579477996158129,[H]Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC([H])([H])[H]
377,377,COc1ccc(cc1)N(=O)=O,0.2210628064481868,[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1OC([H])([H])[H]
378,378,Nc1ccc(cc1)S(N)(=O)=O,0.7387903520932055,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1N([H])[H]
379,379,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(C)C)N(=O)=O,-1.7530758722730055,[H]c1c([N+](=O)[O-])c(N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])c([N+](=O)[O-])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H]
380,380,CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-0.6421390079730404,[H]c1c([H])c([H])c(C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])c(OP(=S)(OC([H])([H])C([H])([H])[H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1[H]
381,381,Clc1cccc(Cl)c1Cl,-0.5482706492299249,[H]c1c([H])c(Cl)c(Cl)c(Cl)c1[H]
382,382,O=N(=O)c1cc(Cl)c(Cl)cc1,-0.161184633794397,[H]c1c([H])c([N+](=O)[O-])c([H])c(Cl)c1Cl
383,383,CCOc1ccc(NC(N)=O)cc1,0.3371886110788453,[H]c1c([H])c(N([H])C(=O)N([H])[H])c([H])c([H])c1OC([H])([H])C([H])([H])[H]
384,384,COc1ccc(C=CC)cc1,-0.1273146074437881,[H]C(=C([H])C([H])([H])[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
385,385,CC(C)c1ccc(NC(=O)N(C)C)cc1,-0.3237607602773186,[H]c1c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1N([H])C(=O)N(C([H])([H])[H])C([H])([H])[H]
386,386,Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,-0.1708617841802852,[H]c1c([N+](=O)[O-])c([H])c([N+](=O)[O-])c(C([H])([H])[H])c1[N+](=O)[O-]
387,387,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-0.6450421530888069,[H]c1c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])C([H])([H])SP(=S)(OC([H])(C([H])([H])[H])C([H])([H])[H])OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
388,388,CC(C)c1ccccc1C,-0.4321448445992663,[H]c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])c1[H]
389,389,Nc1cccc(Cl)c1,0.7242746265143732,[H]c1c([H])c(Cl)c([H])c(N([H])[H])c1[H]
390,390,CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,-0.2724718632321112,[H]c1c([H])c(N([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c(C(F)(F)F)c1[H]
391,391,Cc1cccc(O)c1,1.058136314827516,[H]Oc1c([H])c([H])c([H])c(C([H])([H])[H])c1[H]
392,392,O=N(=O)c1ccc(cc1)N(=O)=O,-0.2531175624603348,[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1[N+](=O)[O-]
393,393,CN(C)C(=O)Nc1ccccc1,0.612987397076659,[H]c1c([H])c([H])c(N([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
394,394,ClCc1ccccc1,0.230739956834075,[H]c1c([H])c([H])c(C([H])([H])Cl)c([H])c1[H]
395,395,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,-0.5114974777635497,[H]c1c([H])c(N([H])C(=O)N(OC([H])([H])[H])C([H])([H])[H])c([H])c(Cl)c1Br
396,396,CC(=O)Nc1ccc(F)cc1,0.5258930436036652,[H]c1c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c([H])c1F
397,397,CCc1cccc(CC)c1N(COC)C(=O)CCl ,-0.1902160849520614,[H]c1c([H])c(C([H])([H])C([H])([H])[H])c(N(C(=O)C([H])([H])Cl)C([H])([H])OC([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1[H]
398,398,Clc1ccc(cc1)N(=O)=O,-0.025704528391962,[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1Cl
399,399,Clc1ccccc1N(=O)=O,0.1533227537469696,[H]c1c([H])c([H])c([N+](=O)[O-])c(Cl)c1[H]
400,400,CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-0.9208409390866202,[H]c1c([H])c(N([H])C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(Cl)c1Cl
401,401,O=N(=O)c1ccccc1,0.5162158932177769,[H]c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H]
402,402,Ic1ccccc1,-0.0692517051284589,[H]c1c([H])c([H])c(I)c([H])c1[H]
403,403,COc1ccccc1OCC(O)COC(N)=O,0.9105597714427212,[H]OC([H])(C([H])([H])OC(=O)N([H])[H])C([H])([H])Oc1c([H])c([H])c([H])c([H])c1OC([H])([H])[H]
404,404,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC ,-0.6402035778958629,[H]c1c([H])c(C([H])([H])C([H])([H])[H])c(N(C(=O)C([H])([H])Cl)C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1[H]
405,405,Oc1cccc(Cl)c1Cl,0.7581446528649819,[H]Oc1c([H])c([H])c([H])c(Cl)c1Cl
406,406,CCC(=O)Nc1ccc(Cl)c(Cl)c1,-0.0644131299355149,[H]c1c([H])c(N([H])C(=O)C([H])([H])C([H])([H])[H])c([H])c(Cl)c1Cl
407,407,Cc1ccc(N)cc1,0.8016918296014789,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1N([H])[H]
408,408,c1ccccc1(OC(=O)NC),0.5147643206598937,[H]c1c([H])c([H])c(OC(=O)N([H])C([H])([H])[H])c([H])c1[H]
409,409,Cc1cccc(C)c1C,-0.161184633794397,[H]c1c([H])c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c1[H]
410,410,CNC(=O)Oc1ccc(N(C)C)c(C)c1,0.2452556824129075,[H]c1c([H])c(N(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])c([H])c1OC(=O)N([H])C([H])([H])[H]
411,411,Oc1c(Br)cc(C#N)cc1Br ,-0.2240861113026702,[H]Oc1c(Br)c([H])c(C#N)c([H])c1Br
412,412,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-0.6837507546323598,[H]Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
413,413,NC(=O)NCc1ccccc1 ,0.9274947846180256,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)N([H])[H])c([H])c1[H]
414,414,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,-0.298116311754715,[H]c1c([H])c(C([H])([H])[H])c(Cl)c([H])c1N([H])C(=O)N(C([H])([H])[H])C([H])([H])[H]
415,415,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-0.3508567813578056,[H]c1c([H])c(N([H])C(=O)N(OC([H])([H])[H])C([H])([H])[H])c([H])c(Cl)c1Cl
416,416,CS(=O)(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl ,0.3449303313875559,[H]OC([H])([H])C([H])(N([H])C(=O)C([H])(Cl)Cl)C([H])(O[H])c1c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c1[H]
417,417,Oc1ccc(cc1)N(=O)=O,1.0291048636698517,[H]Oc1c([H])c([H])c([N+](=O)[O-])c([H])c1[H]
418,418,Nc1ccccc1N(=O)=O,0.4387986901306714,[H]c1c([H])c([H])c([N+](=O)[O-])c(N([H])[H])c1[H]
419,419,Cc1c(cccc1N(=O)=O)N(=O)=O,-0.0644131299355149,[H]c1c([H])c([N+](=O)[O-])c(C([H])([H])[H])c([N+](=O)[O-])c1[H]
420,420,c1(Br)c(Br)cc(Br)cc1,-0.7901994088771298,[H]c1c([H])c(Br)c(Br)c([H])c1Br
421,421,c1(O)c(C)ccc(C(C)C)c1,0.3807357878153422,[H]Oc1c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C([H])([H])[H]
422,422,CN(C)C=Nc1ccc(Cl)cc1C,0.0033269227657025,[H]C(=Nc1c([H])c([H])c(Cl)c([H])c1C([H])([H])[H])N(C([H])([H])[H])C([H])([H])[H]
423,423,Nc1ccc(cc1)N(=O)=O,0.2404171072199633,[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])[H]
424,424,Clc1ccccc1,0.2355785320270192,[H]c1c([H])c([H])c(Cl)c([H])c1[H]
425,425,Brc1ccc(I)cc1,-0.8192308600347942,[H]c1c([H])c(I)c([H])c([H])c1Br
426,426,CCCCCc1ccccc1,-0.857939461578347,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
427,427,Oc1ccc(Cl)c(Cl)c1,0.7823375288297024,[H]Oc1c([H])c([H])c(Cl)c(Cl)c1[H]
428,428,CCN(CC)c1ccccc1,-0.0789288555143471,[H]c1c([H])c([H])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1[H]
429,429,Fc1cccc(F)c1,0.419444389358895,[H]c1c([H])c(F)c([H])c(F)c1[H]
430,430,CC(C)(C)Cc1ccccc1,-0.6208492771240866,[H]c1c([H])c([H])c(C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
431,431,Clc1ccccc1I,-0.3256961903544963,[H]c1c([H])c([H])c(I)c(Cl)c1[H]
432,432,Cc1cccc(C)c1O,0.7629832280579261,[H]Oc1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H]
433,433,COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,-0.6982664802111918,[H]c1c([H])c([N+](=O)[O-])c([H])c(Cl)c1OP(=S)(OC([H])([H])[H])OC([H])([H])[H]
434,434,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ,0.0662284002739757,[H]c1c([H])c(C([H])([H])[H])c(N(C(=O)C([H])([H])Cl)C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1[H]
435,435,OCc1ccccc1,1.1936164202299508,[H]OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
436,436,Oc1ccc(Br)cc1,0.859754731916808,[H]Oc1c([H])c([H])c(Br)c([H])c1[H]
437,437,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,-0.0111888028131298,[H]c1c([N+](=O)[O-])c([H])c([N+](=O)[O-])c([H])c1[N+](=O)[O-]
438,438,Brc1ccc(Br)cc1,-0.5821406755805336,[H]c1c([H])c(Br)c([H])c([H])c1Br
439,439,Clc1ccc(Cl)cc1,-0.1950546601450056,[H]c1c([H])c(Cl)c([H])c([H])c1Cl
440,440,Clc1cc(Cl)cc(Cl)c1,-0.7805222584912418,[H]c1c(Cl)c([H])c(Cl)c([H])c1Cl
441,441,O=Cc1ccccc1,0.811368979987367,[H]C(=O)c1c([H])c([H])c([H])c([H])c1[H]
442,442,NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,0.4242829645518391,[H]N=C(N([H])[H])N([H])S(=O)(=O)c1c([H])c([H])c(N([H])[H])c([H])c1[H]
443,443,COC(=O)c1ccc(O)cc1,0.503151740196828,[H]Oc1c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c1[H]
444,444,Cc1ccc(O)c(C)c1,0.811368979987367,[H]Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
445,445,Clc1cccc(c1)N(=O)=O,0.0468740995021993,[H]c1c([H])c(Cl)c([H])c([N+](=O)[O-])c1[H]
446,446,FC(F)(F)c1ccccc1,0.172677054518746,[H]c1c([H])c([H])c(C(F)(F)F)c([H])c1[H]
447,447,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,-1.5856611705971395,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H]
448,448,COC(=O)c1ccccc1C(=O)OC,0.5839559459189945,[H]c1c([H])c([H])c(C(=O)OC([H])([H])[H])c(C(=O)OC([H])([H])[H])c1[H]
449,449,Clc1cc(Cl)c(Cl)cc1Cl,-1.303088379329204,[H]c1c(Cl)c(Cl)c([H])c(Cl)c1Cl
450,450,Nc1ccccc1Cl,0.6516959986202118,[H]c1c([H])c([H])c(N([H])[H])c(Cl)c1[H]
451,451,COc1cccc(Cl)c1,0.0420355243092553,[H]c1c([H])c(Cl)c([H])c(OC([H])([H])[H])c1[H]
452,452,Oc1ccc(C=O)cc1,0.9226562094250812,[H]Oc1c([H])c([H])c(C([H])=O)c([H])c1[H]
453,453,Fc1ccccc1Br,0.0807441258528079,[H]c1c([H])c([H])c(Br)c(F)c1[H]
454,454,Oc1ccc(Cl)cc1Cl,0.6371802730413795,[H]Oc1c([H])c([H])c(Cl)c([H])c1Cl
455,455,Cc1ccccc1N,0.3178343103070689,[H]c1c([H])c([H])c(C([H])([H])[H])c(N([H])[H])c1[H]
456,456,c1(OC)ccc(CC=C)cc1,-0.025704528391962,[H]C([H])=C([H])C([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
457,457,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,-0.0305431035849063,[H]c1c([H])c(OC(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c(N([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c1[H]
458,458,Clc1ccccc1Cl,-0.0886060059002353,[H]c1c([H])c([H])c(Cl)c(Cl)c1[H]
459,459,Nc1cccc(c1)N(=O)=O,0.3275114606929571,[H]c1c([H])c(N([H])[H])c([H])c([N+](=O)[O-])c1[H]
460,460,Oc1cc(Cl)cc(Cl)c1Cl,0.0952598514316403,[H]Oc1c([H])c(Cl)c([H])c(Cl)c1Cl
461,461,Nc1ccccc1,1.1887778450370068,[H]c1c([H])c([H])c(N([H])[H])c([H])c1[H]
462,462,Brc1cc(Br)cc(Br)c1,-1.3224426801009803,[H]c1c(Br)c([H])c(Br)c([H])c1Br
463,463,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-1.3805055824163095,[H]c1c(Cl)c(Cl)c([H])c(OP(=S)(OC([H])([H])[H])OC([H])([H])[H])c1Cl
464,464,COc1cc(CC=C)ccc1O,0.6323416978484353,[H]Oc1c([H])c([H])c(C([H])([H])C([H])=C([H])[H])c([H])c1OC([H])([H])[H]
465,465,Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,-1.428891334345751,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
466,466,COC(=O)c1cc(O)c(O)c(O)c1 ,0.7871761040226466,[H]Oc1c([H])c(C(=O)OC([H])([H])[H])c([H])c(O[H])c1O[H]
467,467,Fc1cccc(Br)c1,0.0952598514316403,[H]c1c([H])c(F)c([H])c(Br)c1[H]
468,468,Clc1ccc(Br)cc1,-0.3692433670909931,[H]c1c([H])c(Br)c([H])c([H])c1Cl
469,469,COc1ccccc1N(=O)=O,0.4387986901306714,[H]c1c([H])c([H])c([N+](=O)[O-])c(OC([H])([H])[H])c1[H]
470,470,CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O ,-0.2482789872673906,[H]Oc1c([N+](=O)[O-])c([H])c([N+](=O)[O-])c([H])c1C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
471,471,COc1ccccc1O ,0.4387986901306714,[H]Oc1c([H])c([H])c([H])c([H])c1OC([H])([H])[H]
472,472,Oc1ccc(Cl)c(Cl)c1Cl,0.0952598514316403,[H]Oc1c([H])c([H])c(Cl)c(Cl)c1Cl
473,473,COc1ccccc1,0.4920230172530564,[H]c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
474,474,CCc1ccc(C)cc1,-0.1176374570578999,[H]c1c([H])c(C([H])([H])C([H])([H])[H])c([H])c([H])c1C([H])([H])[H]
475,475,O=N(=O)c1cccc(c1)N(=O)=O,0.2791257087635161,[H]c1c([H])c([N+](=O)[O-])c([H])c([N+](=O)[O-])c1[H]
476,476,Nc1ccc(Cl)cc1,0.5839559459189945,[H]c1c([H])c(N([H])[H])c([H])c([H])c1Cl
477,477,CC(C)(C)c1ccccc1,-0.3837590926698255,[H]c1c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
478,478,Brc1ccccc1,0.1533227537469696,[H]c1c([H])c([H])c(Br)c([H])c1[H]
479,479,CCOC(=O)c1ccc(O)cc1,0.2500942576058514,[H]Oc1c([H])c([H])c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H]
480,480,COC(=O)c1ccccc1,0.4920230172530564,[H]c1c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c1[H]
481,481,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-0.4514991453710427,[H]c1c([H])c(N([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c(Cl)c1Cl
482,482,Oc1ccccc1Cl,0.8742704574956403,[H]Oc1c([H])c([H])c([H])c([H])c1Cl
483,483,CCOc1ccccc1,0.2597714079917397,[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c1[H]
484,484,CCOC(=O)C=Cc1ccccc1,-0.0644131299355149,[H]C(C(=O)OC([H])([H])C([H])([H])[H])=C([H])c1c([H])c([H])c([H])c([H])c1[H]
485,485,Cc1ccc(cc1)S(=O)(=O)N,0.5452473443754415,[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1C([H])([H])[H]
486,486,CC(OC(=O)Nc1cccc(Cl)c1)C#C,0.120904299954244,[H]C#CC([H])(OC(=O)N([H])c1c([H])c([H])c([H])c(Cl)c1[H])C([H])([H])[H]
487,487,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,0.2742871335705721,[H]c1c([H])c(S(=O)C([H])([H])[H])c([H])c([H])c1OP(=S)(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H]
488,488,Cc1ccc(C)c(C)c1,-0.214408960916782,[H]c1c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
489,489,Oc1cc(Cl)c(Cl)cc1Cl,0.3178343103070689,[H]Oc1c([H])c(Cl)c(Cl)c([H])c1Cl
490,490,NNc1ccccc1,1.4210294542983235,[H]c1c([H])c([H])c(N([H])N([H])[H])c([H])c1[H]
491,491,Oc1c(Cl)ccc(Cl)c1Cl,0.1097755770104726,[H]Oc1c(Cl)c([H])c([H])c(Cl)c1Cl
492,492,Brc1cccc(Br)c1,-0.3256961903544963,[H]c1c([H])c(Br)c([H])c(Br)c1[H]
493,493,CC(=O)Nc1ccccc1,0.7436289272861496,[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c1[H]
494,494,CC(=O)c1ccccc1,0.7678218032508701,[H]c1c([H])c([H])c(C(=O)C([H])([H])[H])c([H])c1[H]
495,495,CCCOC(=O)c1ccc(N)cc1,0.2007407906378217,[H]c1c([H])c(N([H])[H])c([H])c([H])c1C(=O)OC([H])([H])C([H])([H])C([H])([H])[H]
496,496,CCOC(=O)c1ccccc1,0.2646099831846839,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c1[H]
497,497,CON(C)C(=O)Nc1ccc(Cl)cc1,0.1436456033610814,[H]c1c([H])c(N([H])C(=O)N(OC([H])([H])[H])C([H])([H])[H])c([H])c([H])c1Cl
498,498,Cc1ccc(Br)cc1,-0.1563460586014528,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1Br
499,499,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-1.288572653750372,[H]c1c([N+](=O)[O-])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([N+](=O)[O-])c([H])c1C(F)(F)F
500,500,Cc1cc(C)c(O)c(C)c1,0.3952515133941746,[H]Oc1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
501,501,c1ccccc1,0.5936330963048826,[H]c1c([H])c([H])c([H])c([H])c1[H]
502,502,Clc1ccc(I)cc1,-0.5627863748087573,[H]c1c([H])c(I)c([H])c([H])c1Cl
503,503,COc1ccc(NC(=O)N(C)C)cc1Cl,0.1465487484768478,[H]c1c([H])c(N([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c(Cl)c1OC([H])([H])[H]
504,504,CC(C)N(C(=O)CCl)c1ccccc1 ,0.1871927800975782,[H]c1c([H])c([H])c(N(C(=O)C([H])([H])Cl)C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
505,505,C=Cc1ccccc1,0.0226812235374789,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H]
506,506,Cc1ccccc1C,0.0323583739233671,[H]c1c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c1[H]
507,507,Oc1ccc(O)cc1,1.3049036496676651,[H]Oc1c([H])c([H])c(O[H])c([H])c1[H]
508,508,c1(O)cc(O)ccc1CCCCCC,0.1339684529751932,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(O[H])c1[H]
509,509,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-0.1127988818649559,[H]Oc1c(Cl)c([H])c(Cl)c(Cl)c1Cl
510,510,Clc1cccc(Cl)c1,-0.0837674307072913,[H]c1c([H])c(Cl)c([H])c(Cl)c1[H]
511,511,c1ccccc1SC,0.230739956834075,[H]c1c([H])c([H])c(SC([H])([H])[H])c([H])c1[H]
512,512,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-1.980488906341378,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H]
513,513,Cc1cc(C)cc(O)c1,0.709758900935541,[H]Oc1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H]
514,514,ClCC#CCOC(=O)Nc1cccc(Cl)c1,-0.7272979313688566,[H]c1c([H])c(Cl)c([H])c(N([H])C(=O)OC([H])([H])C#CC([H])([H])Cl)c1[H]
515,515,CC(=O)Nc1ccc(Cl)cc1,0.0115525005937074,[H]c1c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c([H])c1Cl
516,516,CNc1ccccc1,0.7678218032508701,[H]c1c([H])c([H])c(N([H])C([H])([H])[H])c([H])c1[H]
517,517,Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,0.682662879855054,[H]Oc1c([N+](=O)[O-])c([H])c([N+](=O)[O-])c([H])c1C([H])([H])[H]
518,518,Oc1cccc(Cl)c1,1.048459164441628,[H]Oc1c([H])c([H])c([H])c(Cl)c1[H]
519,519,Clc1cccc(Br)c1,-0.166023208987341,[H]c1c([H])c(Cl)c([H])c(Br)c1[H]
520,520,OCCOc1ccccc1,1.048459164441628,[H]OC([H])([H])C([H])([H])Oc1c([H])c([H])c([H])c([H])c1[H]
521,521,CCc1ccccc1,0.0468740995021993,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H]
522,522,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-0.4998848973004838,[H]C#CC([H])(N(C(=O)N([H])c1c([H])c([H])c(Cl)c([H])c1[H])C([H])([H])[H])C([H])([H])[H]
523,523,COc1ccc(C=O)cc1,0.6662117241990441,[H]C(=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
524,524,CC(=O)Nc1ccc(cc1)N(=O)=O,0.0846149860071632,[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1N([H])C(=O)C([H])([H])[H]
525,525,CC(=O)Nc1ccc(O)cc1,0.8887861830744727,[H]Oc1c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c1[H]
526,526,CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,-0.4708534461428192,[H]c1c([H])c(C(=O)OC([H])([H])C([H])([H])[H])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
527,527,Cc1c(C)c(C)c(C)c(C)c1C,-1.1434153979620492,[H]C([H])([H])c1c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c1C([H])([H])[H]
528,528,CC(C)c1ccc(C)cc1O,0.3129957351141247,[H]Oc1c([H])c(C([H])([H])[H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H]
529,529,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,-0.8676166119642355,[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1OP(=S)(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H]
530,530,CC(C)OC(=O)Nc1cccc(Cl)c1,-0.2482789872673906,[H]c1c([H])c(Cl)c([H])c(N([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])c1[H]
531,531,CC(O)c1ccccc1,0.9420105101968578,[H]OC([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H]
532,532,c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,-1.824202927609284,[H]c1c([H])c([H])c(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(C(=O)OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1[H]
533,533,Cc1cc(C)cc(C)c1,-0.2579561376532788,[H]c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H]
