,Unnamed: 0,Drug_ID,Drug,Y
10677,80329,14736632,O=C(Nc1ccccc1)c1cccc(S(=O)(=O)NCc2ccco2)c1,0
10678,236926,26658817,CC(C)(C)c1cccc(P(=O)(c2ccccc2)c2ccccc2)c1O,0
10679,288463,4248669,COc1cc2[nH]c(=O)n(CCCC(=O)NCCc3ccccc3)c(=O)c2cc1OC,0
10680,79721,56318670,CC(C)Cn1c(N)c(C(=O)COC(=O)[C@H](C)NC(=O)c2ccccc2Cl)c(=O)n(C)c1=O,1
10681,148728,4242539,CC(=O)Nc1sc2c(c1CN1CCN(c3ccccn3)CC1)CCCC2,1
10682,2363,17432944,CCOC(=O)c1cc2[nH]c3ccccc3c2[n+](-c2ccc([N+](=O)[O-])cc2)c1C.[Cl-],1
10683,215184,17507015,COc1ccc2oc(=O)c(-c3csc(Nc4ccc(O)cc4)n3)cc2c1,0
10684,71965,49721638,CCOc1ccc(C(=O)Nc2c(C(=O)N3CCC(N4CCCCC4)CC3)oc3ccccc23)cc1,1
10685,108650,24781498,COc1cccc(CN(C)C(=O)c2cccc(OC3CCN(C4CCCC4)CC3)c2)c1,1
10686,109650,49677215,C/C=C/c1ccc(OCC(O)CNCCc2ccc(OC)cc2)c(OC)c1.O=C(O)C(=O)O,1
10687,26353,26729211,O=C(C1CCCCC1)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,1
10688,124999,14727430,CCN(CC)Cc1c(O)ccc2occ(C(=O)c3ccc(OC)cc3)c12,1
10689,260112,26659054,Cc1ccc(S(=O)(=O)N(Cc2cc3ccc(C)cc3[nH]c2=O)c2ccccc2)cc1,0
10690,40725,24841484,CCO[C@@H]1OC(C(=O)NCc2nc3ccccc3[nH]2)=C[C@H](c2cn(C(C)=O)c3ccccc23)[C@H]1CCCO,1
10691,150775,24822023,Cc1ccc(-n2c(C)nn(CC3CC3)c2=O)cc1,0
10692,112569,22403005,CCCCN=C1SC(C(=O)Nc2sc3c(c2C(=O)OC)CCC3)C(N)=C1C(=O)N1CCOCC1,0
10693,287808,24818817,COc1ccc(N(C(=O)/C=C/c2ccccc2)C2=CC3CCC(C2)N3C)cc1.Cl,1
10694,2989,22405160,CCCCCCN1C=CC=C/C1=C/C=C(C#N)C#N,1
10695,244241,14729669,COc1ccc2c(c1)c(C(=O)CN1CCC3(CC1)OCCO3)c(C)n2Cc1ccccc1,1
10696,33838,4256239,CC(=O)C1=C(c2ccccc2)NC(=O)NC1c1ccccc1OCC#N,0
10697,96876,24812435,COc1ccc(N2CCN(C(=O)CCSCc3ccccc3F)CC2)cc1,0
10698,148676,17504405,O=C(NC(NC(=S)Nc1ccccc1Cl)C(Cl)(Cl)Cl)c1cccc(Cl)c1,0
10699,124287,17511076,CCOCCCNC(=O)c1cc(Sc2ccc(C)cc2)nc2ccccc12,0
10700,37820,22411939,CN1CCN(C(c2cccc(Cl)c2)c2ccccc2Cl)CC1.O=C(O)/C=C\C(=O)O,1
10701,49373,49670574,CCN1C(=O)c2ccccc2Sc2ccc(C(=O)NCCCN(CC(C)C)CC(C)C)cc21,1
10702,141329,57259039,COCc1c(C(=O)NCc2ccccc2CN2CCCC2)oc2ccccc12,1
10703,66710,17402766,CSc1ccccc1N1CCN(C(=O)Nc2ccc3c(c2)NC(=O)CO3)CC1,1
10704,91021,24787151,O=C1CC(N2CCOCC2)C(=O)N1c1ccc(Cl)cc1,0
10705,8653,17506153,O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N/N=C/c1c[nH]c2ccccc12,1
10706,242508,24805897,O=C(Nc1ccc(Cc2ccncc2)cc1)c1cc(F)c(F)cc1Cl,1
10707,110926,49726462,Cc1ccccc1N(C(=O)c1snc(C(N)=O)c1N)C(C(=O)NCC1CCCO1)c1ccc(N(C)C)cc1,0
10708,109505,24799682,O=C(CC1C(=O)NCCN1CC(c1ccccc1)c1ccccc1)NC1CC1,0
10709,101804,17411376,Cc1cccc(C)c1Oc1nc(-c2ccccc2)ncc1S(=O)(=O)c1ccccc1,0
10710,524,57258884,CC(OC(=O)CNC(=O)c1ccc(Br)cc1)C(=O)NC1CCCCC1C,0
10711,258380,24811022,CCOc1ccc(-c2cc3cc(OC)c(OC)cc3c(C)n2)cc1,0
10712,150066,14725664,CCOC(=O)CSc1nc2ccccc2c(=O)n1CC1CCCC1,1
10713,87595,47197465,CC(C)/C=C/CN1CCCC(N2CCN(c3cccc(Cl)c3)CC2)C1,1
10714,277670,49720371,Cc1nn(C)cc1C(C)NC(=O)c1cc(COc2ccc(F)c(F)c2)on1,0
10715,253468,49728293,CCc1nnc(NC(=O)C2CCN(C(=O)c3ccco3)CC2)s1,0
10716,261539,24822318,CN(C)CCCNC(=O)/C=C/c1ccc(OCc2c(F)cccc2Cl)cc1,1
10717,282451,7972953,N#CCCN1CCN(C(=S)c2ccc(-c3cccc(Cl)c3)o2)CC1,1
10718,127249,49724697,Cc1cccc(NC(=O)c2cccc(N3C(=O)CCC3=O)c2)c1,0
10719,240196,24815271,CCn1c(=O)cc(N2CCN(C(=O)c3ccco3)CC2)[nH]c1=O,0
10720,125184,17387390,COC(=O)Cc1ccc(NC(=S)NCCCO)cc1,0
10721,132835,56315407,Cc1ccc(NS(=O)(=O)c2cccc(C(=O)NCc3ccccn3)c2)cc1,1
10722,261889,14733467,O=c1cc(N2CCc3ccccc32)[nH]c(=O)n1-c1ccc(Br)cc1,0
10723,205990,14719033,Cc1ccc(-c2noc(CNc3ccccc3)n2)cc1,0
10724,16576,24817317,CN(NC(=O)/C=C/C(=O)O)c1ncc(C(F)(F)F)cc1Cl,0
10725,202837,4263739,COc1ccccc1C(=O)Nc1ccc2c(c1)nc(CN1CCN(C(C)=O)CC1)n2C,1
10726,9772,49665944,O=C(CN1CCN(c2ccccn2)CC1)Nc1ccc(Br)cc1,1
10727,4720,49648966,Cn1cc(C(=O)c2ccccc2C(=O)O)cc1C(=O)C(Cl)(Cl)Cl,0
10728,259181,24794699,CN1CCN(c2ccc(NC(=O)c3ccc(-c4ccc(Br)cc4)o3)cc2)CC1,0
10729,32653,17407965,Cc1nc(NCCc2ccccc2F)c(C#N)c(C)c1[N+](=O)[O-],0
10730,171632,14721430,c1ccc(CSc2ncnc3c2oc2ccccc23)cc1,0
10731,179584,24798389,CC(=O)c1cc(CN2CCN(C3CCN(C(C)C)CC3)C(CCO)C2)cs1,0
10732,161196,14733738,Cl.c1csc(CNCCN2CCOCC2)c1,0
10733,41658,24788896,CC1(C)CC(NC(=S)Nc2ccc([N+](=O)[O-])cc2)CC(C)(C)N1,0
10734,288819,24783690,O=C(NCCNC1CCC(c2ccccc2)CC1)c1ccc(F)cc1,1
10735,194966,14735932,O=C(c1ccc(Cl)cc1)c1ccc(OCC(O)CN2CCCCC2)cc1,1
10736,262005,49822433,COCCN(C(=O)COC(=O)CCC(=O)c1ccc(C)cc1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,0
10737,147645,14745463,C=CCn1c(SCC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)nc2scc(-c3ccccc3)c2c1=O,1
10738,253129,26666701,C/C(=N/NC(=O)c1cc(C)[nH]n1)c1ccco1,0
10739,145731,4249044,O=C(CCCCn1c(=O)[nH]c2ccccc2c1=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,1
10740,202529,49716497,Cc1c(N(C)C(=O)COc2ccc3ccccc3c2)c(=O)n(-c2ccccc2)n1C,0
10741,7791,49644216,Cc1nc2ccc([N+](=O)[O-])cc2c(=O)n1Cc1ccc([N+](=O)[O-])cc1,1
10742,174176,14720634,CCOC(=O)c1c(CN2CCCCC2)n(C)c2cc(Br)c(O)cc12,1
10743,106029,17410361,FC(F)(F)c1nnc2c(Sc3ccc(Cl)cc3)nc3ccccc3n12,0
10744,168560,4259905,COc1ccc2nc(NC(=O)Cn3cnc4c(=O)n(C)c(=O)n(C)c43)sc2c1,1
10745,288868,24808588,CCN1CCCC1CNC(=O)C(=O)NCc1ccccc1,0
10746,46330,4241682,Cc1ccc(CN2CCSc3ccc(C(=O)N4CCN(c5ncccn5)CC4)cc32)cc1,0
10747,242459,56319245,COc1ccccc1C(CNC(=O)c1cccc(NS(=O)(=O)c2ccc(Br)cc2)c1)N(C)C,1
10748,42098,49825513,COCC(C)N1CCC(Oc2cccc(C(=O)NCCc3ccccc3)c2)CC1,1
10749,118694,24829268,Cc1ccccc1OCCn1cnc2cc([N+](=O)[O-])ccc2c1=O,0
10750,116636,17504259,O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N/N=C/c1ccncc1,1
10751,276433,24792706,CCCCNCC#CCOc1cc(C)ccc1C(C)C.O=C(O)C(=O)O,0
10752,133489,47196523,O=C(O)C(=O)O.O=[N+]([O-])c1ccc(OCCCCN2CCc3ccccc3C2)cc1,1
10753,242071,49716580,O=C(CSc1nc2ccccc2nc1N1CCCC1)Nc1ccc(Cl)cc1,0
10754,6918,7976803,O=C(O)c1ccc(CN(c2ccccn2)S(=O)(=O)c2ccccc2)cc1,0
10755,169211,49665734,COc1ccc2[nH]c3c(c2c1)CCNC3(C)CCc1ccc(Cl)nc1,1
10756,34120,24821226,COc1ccc(-c2ccc(SCC(=O)Nc3nnc(C)s3)nn2)cc1,0
10757,37437,24835920,Cc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)N(C)CCOc1ccc(Cl)cc1,1
10758,149162,24810643,CCOC(=O)c1ccc(NC(=S)N(CCCN2CCN(CC)CC2)Cc2cccs2)cc1,1
10759,169200,14731787,Cc1c(NC(=O)c2ccccc2N(C)S(=O)(=O)c2ccccc2)c(=O)n(-c2ccccc2)n1C,0
10760,95187,51090356,Cc1[nH]c2ccccc2c1C(=O)C(=O)NC1CC(=O)N(c2ccc(F)cc2)C1,1
10761,102316,51086789,O=C(CSc1nc(=O)n(CCCN2CCOCC2)c2c1CCCC2)Nc1cccc([N+](=O)[O-])c1,1
10762,75684,14738120,CCOc1cc(/C=C2/C(=O)ON=C2C)ccc1OCc1ccc(F)cc1,0
10763,190780,24806259,O=C(N/N=C/c1cccc([N+](=O)[O-])c1)c1ccc(Br)cc1,0
10764,159170,51085577,Cc1cccc(COc2coc(CN3CCN(C(=O)c4ccco4)CC3)cc2=O)c1,1
10765,94441,24827160,Cc1ccc(CNC(=O)COC(=O)c2cncc(Br)c2)cc1,0
10766,272335,57265742,CCCn1c(N)c(C(=O)CN(C)CC(=O)Nc2cccc(F)c2)c(=O)[nH]c1=O,1
10767,183861,3716557,CCOC(=O)C1=C(C)NC(=O)NC1c1c(C)nn(-c2ccccc2)c1Cl,0
10768,259106,24821936,COc1ccc(S(=O)(=O)CC2(O)CCN(C(=O)CC(C)C)CC2)cc1,0
10769,107084,49666982,Cl.Cn1c2c(c3ccccc31)CCN1CCC[C@]21c1ccccc1,1
10770,41099,7969661,CCn1c(C2CC(=O)N(Cc3ccccc3)C2)nc2ccccc21,0
10771,144454,4249025,CCN(CC)C(=O)C1CC(c2ccc(OC)cc2)=NO1,0
10772,9809,862556,N#Cc1nc(-c2ccco2)oc1NCCCN1CCOCC1,1
10773,227853,24826843,CCN1CCN(c2ccc([N+](=O)[O-])cc2C#N)CC1,1
10774,259656,24821618,N#Cc1c(-c2ccccc2)cnnc1N,0
10775,155182,24816104,Cn1c(SCc2ccc([N+](=O)[O-])cc2)nc2c(c1=O)SCC2,1
10776,3047,56318822,COc1ccc(NC(=O)CN(C)CC(=O)Nc2sc3c(c2C(N)=O)CCC3)cc1,1
10777,150637,7971979,O=C1c2ccccc2C(=O)N1CCc1nc2ccccc2c(=O)n1Cc1ccco1,1
10778,3634,3716040,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)Nc1cccc(C(F)(F)F)c1,1
10779,191125,7976014,CC(=O)NCN1CCN(CNC(C)=O)CC1,0
10780,303727,51090372,CCOc1cccc2sc(N(CCN(C)C)C(=O)c3ccc4c(c3)OCCO4)nc12.Cl,1
10781,272706,49718079,O=C(COc1ccc(Br)cc1Cl)NC1CCN(Cc2ccccc2)CC1,1
10782,71230,47196439,O=C(NCc1cccs1)c1cc(-c2ccccc2)nn1CC1CC(c2cccnc2)=NO1,1
10783,263830,24835736,COc1cc(C(=O)N2CCN(S(=O)(=O)c3cccs3)CC2)cc(OC)c1C,0
10784,184831,22415369,CC1CCN(CCOc2ccc(OCc3ccccc3)cc2)CC1.O=C(O)C(=O)O,1
10785,254104,14734638,Cl.O=C(c1ccco1)N1CCN(CCCCOc2ccc(F)cc2)CC1,1
10786,139228,49822609,O=C(CCNC(=O)C1CCN(S(=O)(=O)c2ccccc2)CC1)NCc1ccncc1,0
10787,83558,26727116,COc1ccc(C(=O)N2CCC(C(=O)c3c(C)cc(C)cc3C)CC2)cc1,1
10788,141833,17408604,COc1cc(CNCc2ccccn2)ccc1OCc1cccc(Cl)c1.Cl,1
10789,238119,49824762,CC(Oc1ccc2ccc(=O)oc2c1)C(=O)NC1CCN(Cc2ccccc2)CC1,1
10790,299967,57265998,CN(C(=O)CN1C(=O)c2cccc(N)c2C1=O)C1CCCCC1,0
10791,175517,24799787,O=C(NCC1CCCN(Cc2ccccc2F)C1)c1cccc(C(F)(F)F)c1,1
10792,106102,24799554,CC(C)CCN1CCN(Cc2cccc(C(F)(F)F)c2)CC1CCO,1
10793,158112,57265811,Cc1cccc(NC(=O)CN2CCN(C(=O)c3cnn(Cc4ccccc4)c3)CC2)c1C,1
10794,221066,24785745,O=[N+]([O-])c1ccc(C[n+]2cccc3ccc4cccnc4c32)cc1.[Br-],1
10795,5369,49680576,Cc1c(C(=O)NC2CCN(Cc3ccccc3)C2)oc2c(Cl)cccc12,1
10796,267413,14723251,COc1ccc(S(=O)(=O)Nc2ccc3c(c2)OCO3)cc1C,0
10797,241964,3715614,Cc1cc(C(=O)COc2ncnc3sccc23)c(C)n1C,0
10798,99070,17514602,COc1ccc(-c2cn(-c3ccc(Br)cc3)c3[n+]2CCS3)cc1.[Br-],1
10799,146367,857567,CCOC(=O)N1CCN(c2ncnc3c2[nH]c2ccc(OC)cc23)CC1,0
10800,236912,22414854,Clc1ccc2c(c1)C(OC1CN3CCC1CC3)c1ccccc1CS2.O=C(O)/C=C\C(=O)O,1
10801,245200,26659828,C=C(C)C(=O)N1CC2(CC(c3cccc(NC(=O)CC(c4ccccc4)c4ccccc4)c3)=NO2)C[C@H]1C(N)=O,0
10802,264418,49715750,CSc1cccc(NC(=O)CCS(=O)(=O)c2cccc3nonc23)c1,0
10803,261061,49818423,O=C(c1ccc2c(c1)OCO2)C1CCCN(Cc2ccc(F)c(F)c2)C1,1
10804,14522,22408977,Cc1ccc(CNC(=O)COc2ccc3c(c2)CCC3)cc1,0
10805,195970,853148,CC(C)C(c1nnnn1Cc1ccc(F)cc1)N1CCN(C2CCCCC2)CC1,1
10806,20605,49728687,O=C(CN(Cc1ccco1)C(=O)CNS(=O)(=O)c1ccc(Cl)cc1)NCc1ccco1,1
10807,208592,49649374,CCc1ccc(NC(=O)c2cnc(SC)nc2C)cc1,0
10808,273582,49730138,Cc1ccc(C(=O)N/C(=C\c2ccc(F)cc2)C(=O)NCCN2CCOCC2)cc1,1
10809,207554,17387571,C=CCOc1ccc(CNC(C)(C)C)cc1OC.Cl,0
10810,145111,49667635,CN(C)N1C(N)=C(C#N)C(c2ccc3c(c2)OCO3)C2=C1CCCC2=O,0
10811,275908,26658006,Cn1nnnc1SCc1nc2scc(-c3ccccc3)c2c(=O)[nH]1,0
10812,140787,24832944,COc1ccc(/C=C(\C#N)C(=O)NCC(c2ccc(F)cc2)N2CCOCC2)cc1,0
10813,227527,24799290,OCCC1CN(Cc2cccn2-c2ccccn2)CCN1Cc1ccccc1,1
10814,180947,56315955,Cc1n[nH]c(=O)c2c(NC(=O)CSc3nnnn3-c3ccc(O)cc3)oc(C)c12,0
10815,88339,24833487,COc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)Cc1cccs1,0
10816,126126,7971523,O=C(CCn1c(=O)oc2ccccc21)N1CCN(c2ccc(F)cc2)CC1,1
10817,123463,16953095,O=C(OCC(=O)c1c[nH]c2ccccc12)c1ccc(Br)o1,0
10818,302752,24841055,N#CC(C(=O)NC1CC1)c1nc2ccccc2nc1N1CCN(C/C=C/c2ccccc2)CC1,1
10819,184325,26668498,COCCn1nnnc1CN(CCc1ccccc1)Cc1cc2ccc(C)cc2[nH]c1=O,1
10820,22896,17387046,COc1cc(CNCCc2ccc(F)cc2)ccc1OCc1ccc(Cl)nc1.Cl,1
10821,120113,47194123,FC(F)(F)c1cccc(CN2CCN(c3ncccn3)CC2)c1,0
10822,107959,49641037,CCn1c(N2CCN(C(=O)c3ccco3)CC2)nc2ccccc21,1
10823,134140,17411948,C#CCOC(=O)CCCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
10824,159324,848953,COCc1[nH]nc2c1C1(CCC3(CC1)OCCO3)C(C#N)=C(N)O2,0
10825,75055,47197144,CCOc1ccccc1CN1CCCC(C(=O)c2cc(F)ccc2F)C1,1
10826,97915,22401219,O=C(Nc1cccc(S(=O)(=O)N2CCCCC2)c1)c1ccc2c(=O)n3c(nc2c1)CCCCC3,1
10827,292978,17411661,O=C(N/N=C/c1cccs1)c1ccccn1,0
10828,71132,49820247,Cc1cccn2c(=O)c3cc(C(=O)NCCN4CCOCC4)c(=N)n(Cc4ccc(F)cc4)c3nc12,1
10829,252222,24805618,COc1ccc(C(=O)N2CCC(n3nnc4cc(F)ccc43)CC2)cc1OC,1
10830,21054,57269045,Cc1ccc(NC(=O)C2CSC3(C)CCC(=O)N23)cc1S(=O)(=O)N1CCCCCC1,1
10831,31197,4244972,COc1ccc(-n2nnc3c(=O)n(CC(=O)NCC4CCCO4)cnc32)cc1,0
10832,74693,49718920,CN(CC1CCCN(CCc2ccccc2F)C1)C(=O)c1ccoc1,1
10833,177061,14723801,CCc1ccc(C(=O)N2CCC(c3nc4ccccc4s3)CC2)cc1,1
10834,111841,49817781,O=C(COC(=O)c1cc([N+](=O)[O-])ccc1N1CCOCC1)NCc1ccc(F)cc1,1
10835,84095,47202933,CC(C)(C)c1ccc(C(=O)Nn2cnnc2)cc1,0
10836,43908,7973531,COC(=O)c1c(NC(=O)Cc2cccs2)sc2c1CCC(C)C2,0
10837,124670,863200,CC(C)COC(=O)N1CCCC1C(=O)Nc1nccs1,0
10838,267775,49672944,COc1ccc(NC(=O)/C=C/c2cccc(Br)c2)cn1,0
10839,169712,7974073,COC(=O)C1=CN(CC2CCCO2)C=C(C(=O)OC)C1c1ccsc1,0
10840,169496,24804295,COC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1ccc(OC)c(OC)c1,0
10841,164826,851853,O=C(Nc1ccccc1)NC1CC2CCC(C1)N2,0
10842,306431,49674856,COc1cc(C(=O)NCC2(N(C)C)CCCCC2)ccc1OCc1ccccc1,1
10843,92341,17416094,Brc1ccc(/C=C/C=N/Nc2nc3ccccc3s2)cc1,0
10844,60594,56324989,CC(Oc1ccc(-c2nnco2)cc1)C(=O)N1CCOCC1,0
10845,82562,4251172,COc1ccc(OC)c(-c2cc(C(=O)Nc3c(C)nn(Cc4ccccc4Cl)c3C)no2)c1,0
10846,193921,49723756,COc1ccc(N2CCN(C(=O)C3CCN(C(=O)c4ccc([N+](=O)[O-])cc4)CC3)CC2)cc1,1
10847,108009,49648178,CC(=O)NCCc1nc2cc(NC(=O)c3ccc(Cl)cc3)ccc2n1C,0
10848,201934,24799395,Cn1cc([C@@H]2C[C@H]3CN(Cc4cccc(Cl)c4)C(=O)[C@]34CCCN24)c2ccccc21,1
10849,3036,17516600,CC1(C)CC2CC(C)(CN2C(=O)NC(=O)c2ccccc2)C1,0
10850,250651,24817951,Cc1cc(N2CCOCC2)n2cc(-c3ccc(F)cc3)nc2n1,1
10851,163017,49722020,O=C1COc2ccc(S(=O)(=O)CCC(=O)N3CCN(c4cccc(Cl)c4)CC3)cc2N1,1
10852,255210,4264906,Cc1ccc(N2CCN(CC(O)COC3CCCCC3)CC2)cc1,1
10853,306480,17504770,C[N+]1(CCCCSc2ccc(O)cc2)CCCCC1.[I-],1
10854,21538,24823762,O=C(CN1C(=O)CSc2ccc(S(=O)(=O)N3CCOCC3)cc21)NCc1cccnc1,0
10855,216495,7965997,O=C(O)c1cccc(NS(=O)(=O)c2cccc3cccnc23)c1,0
10856,122060,26658243,O=C(COC(=O)c1cc(=O)[nH]c2ccccc12)NCc1cccs1,0
10857,145306,14738330,O=C(NCCCN1CCC(Cc2ccccc2)CC1)C1CC(=O)N(C2CCCCCC2)C1,1
10858,210225,22403414,O=C(COC(=O)COc1ccccc1[N+](=O)[O-])Nc1ccccc1Br,0
10859,214660,49670182,CCN(CC)CCCNC(=O)c1cc(-c2ccccc2)c(N2CCCCC2)s1,1
10860,36572,24780821,NS(=O)(=O)c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,0
10861,119907,22415474,CCOCCOC(=O)COC(=O)c1ccccc1NC(=O)c1ccccc1,0
10862,186346,49826509,CCOC(=O)CC1COCCN1C(=O)c1cc(COc2ccc(F)c(F)c2)on1,1
10863,212851,47201968,CC(CN1CCCCC1)OC(=O)/C=C/c1ccccc1.Cl,1
10864,127432,24840023,CCOc1ccc(S(=O)(=O)N(C)c2ccc(OCC(=O)OCc3c(C)noc3C)cc2)cc1,0
10865,152847,855943,OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1
10866,232158,17505011,Cl.c1ccc(C2CCC(N3CCNCC3)CC2)cc1,0
10867,246276,14740159,Cc1cccc(C(=O)O/N=C(\N)Cc2ccc([N+](=O)[O-])cc2)c1,1
10868,159613,49678917,NNc1nc2c(-c3cccc(C(F)(F)F)c3)nnn2c2ccccc12,0
10869,259363,24800582,Cc1oc(-c2ccccc2Cl)nc1CN1CCCN(C(=O)c2ccco2)CC1,1
10870,116217,26663099,CC(=O)c1c(COC(=O)c2cccc(C)c2)nc2ccccc2[n+]1[O-],0
10871,292273,50086797,O=C(Nc1ccccc1)C1CCCN1S(=O)(=O)c1ccc(Br)cc1,0
10872,179975,49719222,CSCc1ccc(C(=O)NC2CC(C)(C)Cc3c2cnn3-c2ccc(F)cc2)o1,1
10873,244476,24784527,CC(C)CNS(=O)(=O)c1ccc(CCC(=O)NCc2ccncc2)cc1,0
10874,6224,81066344,O=C1C=C(c2ccc3ncccc3c2)C[C@@H](c2ccc(F)cc2)C1,1
10875,285057,7967891,Cn1c(=O)oc2cc(S(=O)(=O)N3CCC(C(=O)NCc4cccs4)CC3)ccc21,0
10876,138298,49737420,O=C(c1ccsc1)N1CCCC(N2CCN(c3cccc(C(F)(F)F)c3)CC2)C1,1
10877,228793,14737040,CCOC(=O)N1CCC(N2C(=O)c3ccccc3C2Nc2c(C)cccc2C)CC1,1
10878,173282,4246985,O=C(CCCCCn1c(=O)[nH]c2ccccc2c1=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1
10879,87159,49737482,O=C(CCc1ccncc1)N1CCCC(Nc2ccc(F)c(F)c2)C1,1
10880,65081,57255667,Cc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)COC(=O)c1cnccn1,0
10881,176883,26663849,N=C1SC(CC(=O)Nc2ccc([N+](=O)[O-])cc2)C(=O)N1c1ccccc1,0
10882,201973,49719591,N#Cc1cccc(S(=O)(=O)Nc2c(NC3CCCCC3)c3ccccc3oc2=O)c1,1
10883,157970,49732736,O=C(O)C(=O)O.O=C(c1ccccc1)c1ccc(OCC(O)CNCc2ccc(Cl)cc2)cc1,1
10884,133147,4243657,CCS(=O)(=O)N1CCC(C(=O)NCCCN2CCC(Cc3ccccc3)CC2)CC1,1
10885,254577,26663117,COc1ccc(C2c3ccc4ccccc4c3Oc3ncn(CCN4CCOCC4)c(=N)c32)cc1OC,1
10886,146011,846371,Cn1c(CNc2ccc(Cl)cc2)nnc1SCc1ccccc1,0
10887,135859,46500399,Br.COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,1
10888,227895,49717700,Cc1ccc(NC(=O)CC(C)CC2=NS(=O)(=O)c3ccccc3N2)cc1,0
10889,279684,24814198,O=C(CCn1c(=S)oc2ccccc21)Nc1ccc(F)cc1,0
10890,299419,47198330,Cc1ccccc1CC(=O)NC1CCN(Cc2ccccc2)CC1,0
10891,195072,24837295,CCN1CCN(C(=O)c2ccc(Cl)c(S(=O)(=O)N3CCCCCC3)c2)CC1.Cl,1
10892,218362,848243,Cc1cnc(C)c(N2CCC(C(=O)NCc3ccco3)CC2)n1,0
10893,25547,22412218,Clc1ccc(OCCCCCN2CCCC2)c(Br)c1,1
10894,243455,49718790,O=C(NCC1CC1)c1onc(CSc2nc3ccccc3[nH]2)c1C(=O)NCC1CC1,1
10895,10053,56318058,Cc1ccc(NS(=O)(=O)c2ccc(C(=O)N3CC(C)CC(C)C3)cc2)cc1,1
10896,220654,7971445,COc1ccc(-c2nnc3ccc(SCC(=O)N4CCCCCC4)nn23)cc1OC,0
10897,231328,26728669,CC(C)n1cc(/C(N)=N/O)c(=O)n(Cc2ccccc2)c1=O,0
10898,170485,17416092,COc1ccc(C(O)P(=O)(OC(C)C)OC(C)C)cc1OC,0
10899,302487,7969338,CCN1CCCC1CNC(=O)c1cc2c(-c3ccc(Cl)cc3)nn(C)c2s1,1
10900,13800,49641057,CCOc1ccc(Cl)cc1CNCCCSc1nc(C)cc(C)n1.Cl,1
10901,29058,4247733,O=C(CCNS(=O)(=O)c1cccc2nonc12)N1CCN(c2cccc(Cl)c2)CC1,1
10902,24138,49644346,CCN1/C(=C2/SC(=S)N(NC(C)=O)C2=O)Sc2ccccc21,0
10903,201632,57266878,O=C(COC(=O)c1ccc(Br)o1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,0
10904,282536,24797916,OCCC1CN(Cc2cccn2-c2cccnc2)CCN1CCc1ccccc1,1
10905,118637,3714183,CN(CC(=O)Nc1ccc(C#N)cc1)Cc1ccc(Cl)cc1,1
10906,132193,24799436,c1ccc(CCC2CCCCN2Cc2cn[nH]c2-c2cc3ccccc3o2)nc1,1
10907,72398,26731891,CN1C(C(=O)NCc2ccccc2)CC2Cn3c(nc4cc5ccccc5cc43)C21,1
10908,150608,24787926,O=C(O)C(=O)O.O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,1
10909,164503,24820663,Cc1ccc(S(=O)(=O)N2CCC(C(=O)NNC(=O)c3ccc(F)cc3)CC2)cc1,0
10910,244030,14740239,CC(=O)Nc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0
10911,189287,49714718,C/C(CC(=O)Nc1ccccc1C(F)(F)F)=N\NC(=O)c1cnccn1,0
10912,200609,26664282,CCCc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,0
10913,60127,17403389,O=C(Oc1ccc(-c2cnc3ccccc3n2)cc1)c1ccc(Cl)c([N+](=O)[O-])c1,0
10914,195821,51087083,CCN(CC)CCCn1c2c(c(SCC(=O)Nc3cccc(C)c3C)nc1=O)CCC2,1
10915,37353,22416848,O=c1oc2cc(O)c(Cl)cc2c2ccccc12,0
10916,161575,22409532,COc1cc2c(cc1OC)CN(c1nc(CN3CCOCC3)nc3sc4c(c13)CCCC4)CC2,1
10917,227472,17509009,CC(C)n1nnc2c(=O)oc3ccccc3c21,0
10918,123650,861669,COc1cccc(/C=N/n2c(C)nc3ccccc32)c1OC,0
10919,62247,24788052,Cc1ccc(NC(=O)c2ccc(Cl)cc2Cl)cc1O,0
10920,63030,24808660,Nc1ccccc1-[n+]1c(-c2ccccc2)cc(-c2ccccc2)cc1-c1ccccc1.[O-][Cl+3]([O-])([O-])[O-],1
